,SMA,EMA,WMA,DEMA,TEMA,TRIMA,KAMA,FAMA,MAMA,T3,RSI,WILLR,ADX,ADXR,MOM,CMO,ROC,ROCR,TRIX,MIDPOINT,HT_TRENDLINE,SINE,LEAD SINE,TRENDMODE,DCPERIOD,HT_DCPHASE,QUADRATURE,PHASE,MACD_Hist,MACD_Signal,MACD,MACDEXT,MACDEXT_Signal,MACDEXT_Hist,STOCH_SlowD,STOCH_SlowK,STOCHF_FastD,STOCHF_FastK,STOCHRSI_FastD,STOCHRSI_FastK,APO,PPO,BOP,TRANGE,Chaikin A/D,OBV,CCI,Aroon Down,Aroon Up,AROONOSC,MFI,DX,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,MIDPRICE,ATR,NATR,ULTOSC,Real Upper Band,Real Middle Band,Real Lower Band,SAR,ADOSC
2000-03-09,1384.1949,1390.2118,1390.0266,1396.8326,1400.2238,1384.1949,1385.9482,37.2887,412.2862,1384.5633,79.2274,-0.2355,60.7429,66.9198,46.0699,58.4548,3.3984,1.0340,0.4701,1384.1949,,,,0,26.3579,,10.7437,46.2843,4.9282,-12.4957,-7.5675,-16.0644,-20.9937,4.9293,45.7278,42.0643,42.0643,85.6986,35.7871,77.2846,-16.0644,-1.1585,0.7963,43.9399,3239770281.9279,5527300000.0000,66.6667,50.0000,100.0000,50.0000,48.7302,48.3890,13.7042,39.4016,10.4126,29.9378,1374.2200,37.9905,2.7103,58.8971,1419.1849,1384.1949,1349.2050,1328.4512,760400416.4738
2000-03-10,1398.3799,1393.4506,1397.2766,1396.7371,1396.7561,1398.3799,1388.0069,39.2128,422.1140,1393.5308,63.6115,-33.0875,64.0072,62.3750,28.3700,27.2230,2.0758,1.0208,0.4734,1398.3799,,,,0,26.1419,,-30.8930,47.4869,5.4640,-11.1297,-5.6656,-12.6590,-20.0683,7.4094,47.2139,63.1444,63.1444,72.4865,60.8337,75.1397,-12.6590,-0.9133,-0.3095,21.3900,2420409048.0998,4388500000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,67.2716,8.7677,44.8108,5.2063,26.6089,1385.6700,29.6903,2.1282,55.9948,1404.9999,1398.3799,1391.7599,1329.2755,549894042.7244
2000-03-13,1389.3450,1386.8968,1387.4366,1385.8078,1384.3556,1389.3450,1386.0572,41.1754,431.7290,1389.5043,37.8230,-61.3739,51.1617,57.5845,-18.0699,-24.3539,-1.2892,0.9871,0.0524,1389.3450,,,,0,25.4996,,-93.3059,31.6390,4.8842,-9.9086,-5.0244,-8.5528,-18.5402,9.9875,58.7963,71.1804,71.1804,55.3561,62.1698,34.0851,-8.5528,-0.6177,-0.3413,33.5500,2541856565.0588,3372400000.0000,-66.6667,0.0000,50.0000,50.0000,53.1678,38.3162,47.1742,21.0379,29.8331,13.3044,1389.1500,31.6202,2.2853,54.8636,1400.7949,1389.3450,1377.8950,1330.9592,452429823.1570
2000-03-14,1371.3850,1368.3990,1367.3067,1361.8700,1359.5726,1371.3850,1374.0984,43.1745,441.0033,1372.0028,13.8404,-100.0000,51.1768,51.1693,-35.9199,-72.3193,-2.5748,0.9743,-0.6099,1371.3850,,,,0,24.5423,,-86.3993,-11.6381,2.7935,-9.2102,-6.4167,-3.8951,-16.5167,12.6216,61.0626,48.8630,48.8630,18.7463,36.4083,0.0000,-3.8951,-0.2818,-0.6797,36.0000,1447856565.0588,2278400000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,51.1920,30.4739,9.8376,20.6065,6.6522,1378.7700,33.8101,2.4876,45.4885,1395.8550,1371.3850,1346.9150,1332.6092,23337203.9561
2000-03-15,1375.6450,1384.2263,1381.1434,1387.3258,1389.7695,1375.6450,1374.5252,45.2112,450.5146,1380.1947,68.2033,-14.2682,38.1487,44.6628,8.5200,36.4065,0.6158,1.0062,0.0951,1375.6450,,,,0,23.5825,,8.9377,-27.0314,3.5259,-8.3287,-4.8028,1.0137,-13.9928,15.0064,55.1642,45.4493,45.4493,62.2455,39.0751,83.1401,1.0137,0.0734,0.8046,41.0000,2378883519.6929,3581200000.0000,66.6667,100.0000,0.0000,-100.0000,54.5580,25.1205,13.7725,8.2423,10.3033,6.1661,1377.4900,37.4050,2.6869,51.0666,1408.6350,1375.6450,1342.6550,1334.2262,141913599.4888
2000-03-16,1425.3050,1433.7221,1436.3600,1451.2538,1456.8792,1425.3050,1411.8340,47.2882,460.5942,1425.1662,91.0108,-0.0000,61.5772,49.8629,99.3199,82.0216,7.3075,1.0731,1.7250,1425.3050,,,,0,22.9082,,47.1857,1.4416,8.1091,-6.3015,1.8077,8.0402,-10.7323,18.7726,51.5476,60.3306,60.3306,100.0000,61.0467,100.0000,8.0402,0.5820,1.0000,66.3300,3861183519.6929,5063500000.0000,66.6667,50.0000,100.0000,50.0000,100.0000,85.0057,4.9661,61.2744,5.1516,63.5630,1407.7300,51.8675,3.5563,65.4919,1491.6349,1425.3050,1358.9750,1335.8109,649161797.7077
2000-03-17,1461.4700,1454.2207,1462.4700,1466.8975,1467.1542,1461.4700,1435.2278,49.4049,470.6329,1454.8805,92.0433,-15.0974,75.9484,68.7628,72.3300,84.0866,5.1956,1.0520,1.7689,1461.4700,,,,0,22.3579,,14.1663,16.7027,10.9971,-3.5522,7.4449,13.1177,-6.9723,20.0900,63.2110,83.8530,83.8530,89.3136,94.3800,100.0000,13.1177,0.9482,0.2499,24.0100,3768948272.9770,6358600000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,90.3196,3.3947,66.7411,2.5758,50.6415,1434.7400,37.9388,2.5906,63.6764,1467.4700,1461.4700,1455.4700,1339.4907,768310136.8688
2000-03-20,1460.5500,1455.8269,1459.2433,1460.5879,1458.0349,1460.5500,1435.6751,51.5603,480.4929,1461.1705,70.7932,-71.7752,68.5145,72.2315,-1.8400,41.5863,-0.1262,0.9987,1.0236,1460.5500,,,,0,21.7744,,-8.5373,10.6207,11.7627,-0.6115,11.1512,17.8261,-2.4063,20.2324,78.2959,90.7041,90.7041,82.7988,90.9423,72.8269,17.8261,1.2871,-0.3595,21.8101,3535475694.8790,5437800000.0000,-66.6667,0.0000,50.0000,50.0000,58.5548,61.0806,10.2393,42.3787,6.1179,25.3207,1462.9100,29.8744,2.0509,57.9419,1468.3900,1460.5500,1452.7100,1345.0042,672919533.7791
2000-03-21,1475.2500,1481.1890,1481.4567,1491.2300,1492.1390,1475.2500,1447.8409,53.7557,490.6267,1480.8387,90.8537,-0.1046,76.4815,72.4980,29.4000,81.7073,2.0076,1.0201,1.2650,1475.2500,,,,0,21.1744,,6.0000,-3.8144,14.0082,2.8905,16.8987,20.7786,2.1783,18.6003,88.4164,90.6919,90.6919,99.9634,89.2790,95.0099,20.7786,1.4958,0.7781,47.8600,4599146390.8331,6503700000.0000,66.6667,100.0000,100.0000,0.0000,53.9815,84.4485,3.9351,46.6722,3.0589,36.2804,1469.9901,38.8672,2.6018,65.7870,1512.4900,1475.2500,1438.0100,1350.2973,911162278.1569
2000-03-22,1497.2550,1494.1563,1498.3833,1501.8258,1501.3383,1497.2550,1471.3072,55.9905,500.7268,1495.7472,92.6813,-7.5228,83.2797,79.8806,44.0100,85.3627,3.0214,1.0302,1.1159,1497.2550,,,,0,20.5299,,78.8817,1.6360,15.0869,6.6622,21.7492,25.6343,6.8115,18.8228,91.4465,92.9435,92.9435,96.0684,89.2790,100.0000,25.6343,1.8397,0.3814,17.7500,5136350720.4105,7578700000.0000,66.6667,50.0000,100.0000,50.0000,100.0000,90.0779,2.7014,51.7512,1.5295,29.3001,1475.5700,28.3086,1.8864,67.0974,1504.0250,1497.2550,1490.4850,1357.4784,1096720934.9810
2000-03-23,1513.9950,1516.2854,1518.4467,1526.2183,1526.8102,1513.9950,1496.2151,58.2655,510.9930,1516.2323,97.1597,-11.4014,89.8545,86.5671,33.4800,94.3195,2.2412,1.0224,1.2637,1513.9950,,,,0,19.9204,,105.8510,54.4017,16.6160,10.8162,27.4322,35.1259,12.1210,23.0049,93.4423,96.6913,96.6913,94.0421,98.3366,100.0000,35.1259,2.5122,0.6659,40.1100,5937748553.5710,8657000000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,96.4294,1.1177,61.4893,0.7647,42.0701,1509.9150,34.2093,2.2398,74.6212,1540.7050,1513.9950,1487.2850,1366.3345,1327919611.0527
2000-03-24,1527.4050,1523.7351,1527.4233,1529.5293,1528.3471,1527.4050,1510.1017,60.5800,521.1577,1526.4027,97.1740,-42.0140,94.0122,91.9334,26.8199,94.3480,1.7872,1.0179,0.9320,1527.4050,,,,0,19.6871,,29.0969,85.2467,16.6118,14.9692,31.5810,43.1460,17.8653,25.2808,92.8028,88.7735,88.7735,76.2100,100.0000,100.0000,43.1460,3.0740,0.0031,36.0400,5506241070.6352,9709200000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,98.1699,0.5443,58.9401,0.3824,41.4050,1522.6300,35.1247,2.2995,69.6828,1527.5150,1527.4050,1527.2950,1377.9661,1164483087.5067
2000-03-27,1525.6600,1523.8184,1525.0600,1525.7775,1524.1051,1525.6600,1515.5791,62.9330,531.1847,1527.0698,73.1598,-80.4938,96.0911,95.0517,-3.4900,46.3196,-0.2285,0.9977,0.4807,1525.6600,,,,0,20.1649,,-13.8979,70.1840,15.3721,18.8122,34.1843,48.1115,23.6438,24.4677,88.8318,81.0306,81.0306,72.8396,66.6667,0.0000,48.1115,3.4151,-0.2226,16.1700,5207023183.7822,8808200000.0000,-66.6667,0.0000,50.0000,50.0000,53.9800,98.1699,0.3727,40.3600,0.1912,20.7025,1534.8500,25.6474,1.6831,64.3066,1529.2599,1525.6600,1522.0600,1391.9584,896554901.3750
2000-03-28,1515.7950,1513.0928,1513.1066,1510.1706,1507.9861,1515.7950,1512.0906,65.3231,540.9502,1516.7346,22.7591,-97.6761,50.5994,73.3452,-19.7300,-54.4818,-1.2917,0.9871,-0.0972,1515.7950,,,,0,20.5495,,-15.9639,64.4832,12.5884,21.9593,34.5477,51.2829,29.2292,22.0536,76.6209,60.0586,60.0586,31.1260,33.3333,0.0000,51.2829,3.6242,-0.7958,20.2700,4308489227.3956,7849100000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,5.1076,24.9700,22.5432,11.4656,10.3513,1520.8600,22.9587,1.5227,61.0504,1531.9250,1515.7950,1499.6650,1404.8313,419545757.1641
2000-03-29,1508.1250,1510.0443,1508.2567,1508.0541,1507.6365,1508.1250,1510.7601,67.7496,550.6259,1510.5580,27.6422,-62.9888,50.1122,50.3558,-15.3400,-44.7157,-1.0067,0.9899,-0.2074,1508.1250,,,,0,20.4551,,-25.2421,57.3517,10.0339,24.4678,34.5017,55.6778,34.5223,21.1555,61.5448,43.5452,43.5452,26.6700,2.1873,6.5620,55.6778,3.9182,0.0329,24.0000,4226198083.3206,8911000000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,49.6251,32.7369,11.0217,15.3728,5.1756,1512.4050,23.4793,1.5564,60.2351,1508.9150,1508.1250,1507.3350,1416.6744,160081583.4935
2000-03-30,1498.2200,1495.2948,1494.7867,1489.7149,1488.3791,1498.2200,1501.9184,70.2109,559.9988,1496.9860,6.4332,-71.6146,67.2366,58.6744,-19.8099,-87.1337,-1.3139,0.9869,-0.5608,1498.2200,,,,0,20.2814,,-18.2062,53.2252,6.3691,26.0601,32.4292,61.5151,39.8998,21.6153,42.8437,24.9274,24.9274,16.9862,2.1873,0.0000,61.5151,4.3141,-0.4819,42.7500,3774801944.9627,7717600000.0000,-66.6667,100.0000,0.0000,-100.0000,-0.0000,84.3609,46.0617,3.9074,30.5064,2.5878,1498.0400,33.1147,2.2256,51.1928,1518.8200,1498.2200,1477.6201,1427.5701,-104241766.4395
2000-03-31,1493.2500,1497.4849,1495.0267,1496.3550,1497.3930,1493.2500,1501.6996,72.7067,569.3846,1495.4368,47.8469,-46.9900,63.9949,65.6157,-9.9401,-4.3061,-0.6589,0.9934,-0.2881,1493.2500,,,,0,20.2380,,-42.3177,53.2676,4.1809,27.1053,31.2862,64.8024,45.1194,19.6830,32.1101,27.8576,27.8576,39.9166,22.8756,62.0648,64.8024,4.5269,0.3009,35.4301,3531257056.0727,8945000000.0000,66.6667,50.0000,0.0000,-50.0000,50.8294,60.7532,22.2529,5.4329,15.2532,3.7240,1497.2200,34.2724,2.2870,48.7662,1503.9099,1493.2500,1482.5901,1437.5941,-280389077.2918
2000-04-03,1502.2750,1503.1416,1503.5066,1504.6505,1505.8762,1502.2750,1503.5975,75.2369,578.7505,1500.9455,67.6807,-39.0631,62.3740,63.1844,18.0499,35.3615,1.2131,1.0121,0.0378,1502.2750,1442.2767,-0.0142,-0.7170,1,20.2741,180.8112,-75.6850,30.1347,2.8147,27.8090,30.6237,62.1219,49.7131,12.4088,30.5214,38.7792,38.7792,59.4348,54.0216,100.0000,62.1219,4.3196,0.3653,20.2300,4429729712.3976,9966700000.0000,-66.6667,0.0000,50.0000,50.0000,54.5875,60.7532,13.9931,3.4163,7.6266,1.8620,1502.0950,27.2512,1.8095,48.3918,1509.6650,1502.2750,1494.8849,1446.8161,-41081761.3287
2000-04-04,1500.3500,1497.5339,1498.4766,1496.1676,1495.6177,1500.3500,1503.2809,77.8003,587.9103,1498.3324,31.3794,-28.8259,79.9505,71.1623,-3.8500,-37.2411,-0.2569,0.9974,-0.1088,1500.3500,1444.6137,-0.0885,-0.7669,1,20.4363,185.0777,-66.8227,2.7948,0.8400,28.0190,28.8590,59.0021,53.4206,5.5814,41.1596,56.8418,56.8418,71.1741,67.5983,40.7302,59.0021,4.0867,-0.1022,110.0399,5071500444.6810,8451240000.0000,-66.6667,100.0000,100.0000,0.0000,-0.0000,97.5271,54.1646,0.6781,74.3632,0.9310,1471.4300,68.6455,4.5925,56.8922,1511.5900,1500.3500,1489.1100,1552.8700,264751170.1399
2000-04-05,1491.0500,1490.7579,1489.8233,1488.0439,1487.4113,1491.0500,1496.2094,80.3958,596.9049,1491.7002,18.4322,-35.5143,88.7388,84.3447,-18.6000,-63.1355,-1.2351,0.9876,-0.2776,1491.0500,1446.6228,-0.1587,-0.8104,1,20.8313,189.1310,-43.8722,-13.2469,-1.1668,27.7273,26.5604,56.9118,55.8413,1.0705,53.5509,65.0315,65.0315,64.4857,53.4404,19.5911,56.9118,3.9292,-0.2582,28.5000,4687371395.1231,7340940000.0000,66.6667,50.0000,50.0000,0.0000,42.4734,97.5271,38.2741,0.4792,37.1816,0.4655,1471.4300,48.5728,3.2657,54.5496,1498.4100,1491.0500,1483.6900,1551.5054,243573474.5050
2000-04-06,1494.3550,1497.8126,1496.6833,1499.2595,1500.4356,1494.3550,1496.5329,83.0236,605.9492,1495.8810,68.2160,-30.9109,71.7231,80.2309,6.6100,36.4320,0.4422,1.0044,0.0362,1494.3550,1449.6339,-0.2593,-0.8663,1,21.3630,195.0312,-18.9760,-23.5175,-1.7248,27.2961,25.5713,52.8362,56.9180,-4.0817,64.2734,70.9469,70.9469,77.1810,53.4404,100.0000,52.8362,3.6361,0.5728,24.3900,4834084155.0784,8348940000.0000,66.6667,0.0000,0.0000,0.0000,100.0000,54.7073,25.4798,7.4596,18.5908,5.4427,1494.9050,36.4814,2.4299,56.9111,1508.3250,1494.3550,1480.3850,1550.1544,259448161.3215
2000-04-07,1508.8450,1510.1709,1511.3466,1514.7726,1516.2162,1508.8450,1505.3405,85.6838,615.0532,1507.9757,86.2499,-7.4419,36.7751,54.2491,28.9800,72.4998,1.9484,1.0195,0.4222,1508.8450,1452.4911,-0.3105,-0.8917,1,21.8562,198.0888,19.8488,-22.8248,-1.2750,26.9773,25.7023,48.9688,57.0132,-8.0444,71.1582,77.4961,77.4961,90.8215,73.1970,100.0000,48.9688,3.3579,0.8656,17.3401,5486066277.1530,9240540000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,1.8271,17.2708,17.9137,9.2954,9.6414,1503.0250,26.9107,1.7747,59.0296,1523.8550,1508.8450,1493.8350,1548.8170,449805011.9228
2000-04-10,1510.4050,1506.3636,1508.4233,1506.6284,1505.6640,1510.4050,1505.3246,88.3751,623.9473,1508.1114,45.4209,-87.9304,42.5358,39.6554,3.1200,-9.1582,0.2078,1.0021,0.1636,1510.4050,1456.1069,-0.4082,-0.9342,1,22.2044,204.0918,27.6293,-6.3764,-1.9311,26.4945,24.5635,43.3963,56.1369,-12.7406,76.9793,82.4948,82.4948,79.4819,79.9320,39.7959,43.3963,2.9684,-0.4987,23.8400,4711862551.1198,8386840000.0000,-66.6667,0.0000,100.0000,100.0000,51.0933,48.2965,9.1579,26.2668,4.6477,13.3306,1514.2650,25.3754,1.6867,56.5218,1522.2950,1510.4050,1498.5150,1547.4929,240449355.0743
2000-04-11,1502.5250,1502.5145,1501.8800,1501.3198,1500.5118,1502.5250,1503.2203,91.0968,632.7137,1503.9677,34.7214,-65.8254,45.1899,43.8629,-15.7600,-30.5572,-1.0393,0.9896,-0.0514,1502.5250,1459.7628,-0.5190,-0.9714,1,22.3176,211.2648,6.9448,-3.6445,-2.7295,25.8122,23.0826,36.9529,54.0564,-17.1035,77.3494,72.0574,72.0574,45.8689,54.6050,24.0190,36.9529,2.5204,-0.1487,26.0200,4771589568.0706,7415440000.0000,-66.6667,100.0000,50.0000,-50.0000,0.0000,47.8441,36.7617,12.9687,18.8938,6.6653,1506.9850,25.6977,1.7125,57.3947,1506.3950,1502.5250,1498.6550,1546.1821,151948877.6593
2000-04-12,1483.8800,1478.9515,1478.3100,1470.6990,1468.0770,1483.8800,1487.1980,93.8466,641.0583,1482.8720,6.8504,-97.8135,62.6198,53.9049,-37.2899,-86.2991,-2.4786,0.9752,-0.7487,1483.8800,1464.7472,-0.6956,-0.9999,1,22.2187,224.0761,10.6764,-7.1909,-5.4550,24.4484,18.9934,27.9384,50.3257,-22.3873,65.6309,42.3406,42.3406,1.6711,21.2716,0.0000,27.9384,1.9000,-0.7785,42.9299,3651568599.8846,6239540000.0000,-66.6667,100.0000,0.0000,-100.0000,0.0000,80.0497,43.8262,4.8561,30.0769,3.3326,1489.4750,34.3138,2.3388,48.1024,1517.2999,1483.8800,1450.4601,1544.8844,-254439705.4932
2000-04-13,1453.8400,1453.3239,1449.3967,1442.0304,1440.1428,1453.8400,1466.4478,96.6226,649.0528,1455.6252,3.0037,-98.3223,77.4806,70.0502,-60.0800,-93.9926,-4.0038,0.9600,-1.2601,1453.8400,1469.1335,-0.8014,-0.9896,1,22.0096,233.2626,26.3583,-0.8655,-8.8016,22.2480,13.4464,19.4979,45.2918,-25.7939,43.5629,16.2906,16.2906,1.3319,8.0063,0.0000,19.4979,1.3234,-0.6983,38.1801,2682820758.0926,5207540000.0000,-66.6667,100.0000,0.0000,-100.0000,0.0000,92.3414,57.7270,2.2986,41.8485,1.6663,1474.2100,36.2469,2.5163,35.2834,1480.5001,1453.8400,1427.1800,1543.5996,-705796647.7627
2000-04-14,1398.5350,1388.8147,1384.5434,1363.5471,1358.2599,1398.5350,1417.6088,99.4201,656.1279,1395.6952,0.6621,-87.5760,88.0557,82.7681,-110.6100,-98.6758,-7.5390,0.9246,-2.7110,1398.5350,1472.2661,-0.9499,-0.8928,1,21.7915,251.7789,7.0704,13.3329,-15.9981,18.2485,2.2504,8.5703,39.3416,-30.7713,20.8927,4.0469,4.0469,9.1379,0.0000,0.0000,8.5703,0.5824,-0.8303,101.1100,1837493220.3636,3927840000.0000,-66.6667,100.0000,0.0000,-100.0000,0.0000,98.6308,87.9928,0.6066,120.8642,0.8332,1408.4600,68.6785,5.0627,31.2953,1482.4850,1398.5350,1314.5851,1542.3277,-1095247190.8993
2000-04-17,1379.0000,1397.2315,1386.4800,1391.6146,1396.4024,1379.0000,1416.6213,102.2409,663.5810,1388.0595,45.8210,-38.6412,93.3432,90.6995,-39.0701,-8.3580,-2.7122,0.9729,-1.4511,1379.0000,1476.1588,-0.9983,-0.6646,1,21.6392,273.3481,-34.4394,10.2540,-16.9723,14.0054,-2.9669,1.1186,32.9102,-31.7915,11.9179,15.4161,15.4161,35.7785,33.3333,100.0000,1.1186,0.0760,0.8156,55.0300,3038248864.3248,5132540000.0000,66.6667,50.0000,0.0000,-50.0000,48.5690,98.6308,48.8504,0.3367,60.4321,0.4166,1389.9550,61.8542,4.4136,39.9308,1423.8799,1379.0000,1334.1201,1538.2692,-772941327.2039
2000-04-18,1421.5250,1426.8172,1428.2200,1434.8067,1440.9382,1421.5250,1427.7274,105.0865,671.3613,1416.1194,70.1293,-0.0000,53.8146,73.5789,85.0499,40.2586,6.2695,1.0627,0.2630,1421.5250,1479.1981,-0.9468,-0.4420,1,21.6738,288.7710,-79.3370,-4.4205,-14.2573,10.4411,-3.8163,-5.8592,25.9356,-31.7948,18.1714,35.0511,35.0511,60.2369,66.6667,100.0000,-5.8592,-0.3975,0.9171,43.7999,4147648864.3248,6241940000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,14.2859,28.5990,38.1322,30.2160,40.2882,1394.0550,52.8271,3.6645,44.4587,1461.6950,1421.5250,1381.3549,1534.2918,-217830625.9463
2000-04-19,1434.5400,1427.2524,1432.1833,1430.0606,1430.3773,1434.5400,1427.6953,107.9557,678.9224,1426.7909,53.2952,-40.5373,40.3545,47.0846,26.0300,6.5904,1.8574,1.0186,0.3517,1434.5400,1480.5429,-0.8308,-0.1938,1,22.3155,303.8231,-102.9260,-36.2828,-12.8058,7.2396,-5.5662,-15.0286,18.3951,-33.4237,34.5756,53.2596,53.2596,63.7634,91.9223,75.7669,-15.0286,-1.0177,-0.6035,23.4299,3420637631.8717,5240540000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,26.8945,19.8120,34.3891,15.1080,26.2241,1422.7500,38.1285,2.6711,44.8048,1448.6800,1434.5400,1420.4000,1530.3940,-202258856.1264
2000-04-20,1431.0050,1432.1108,1432.1833,1434.6664,1434.6877,1431.0050,1428.1768,110.8483,686.4786,1432.6511,62.3362,-51.3468,27.5702,33.9623,-7.0699,24.6725,-0.4904,0.9951,0.3564,1431.0050,1480.3806,-0.7665,-0.0878,1,23.5249,309.9614,-101.5090,-67.9239,-10.8396,4.5297,-6.3098,-21.6752,10.5457,-32.2209,52.9766,70.6190,70.6190,87.8568,88.1828,88.7817,-21.6752,-1.4662,0.5272,13.4100,4189866128.8614,6136740000.0000,-66.6667,0.0000,50.0000,50.0000,52.8143,14.7858,18.8870,25.4412,9.7341,13.1120,1434.8849,25.7693,1.7963,45.9983,1438.0751,1431.0050,1423.9349,1526.5741,67253103.8536
2000-04-24,1432.2000,1430.6103,1431.4200,1430.9619,1430.2344,1432.2000,1428.2357,113.7636,693.9124,1432.1804,49.6197,-19.8519,38.9262,33.2482,2.3900,-0.7605,0.1674,1.0017,0.1513,1432.2000,1478.7369,-0.8013,-0.1436,1,25.1925,306.7415,-39.2872,-107.2128,-9.3789,2.1850,-7.1939,-25.3673,2.9053,-28.2726,67.2928,77.9999,77.9999,82.3797,60.0586,15.6273,-25.3673,-1.7173,-0.1707,27.4100,4761918345.8050,5268040000.0000,-66.6667,100.0000,0.0000,-100.0000,0.0000,50.2823,37.2645,12.3281,19.8170,6.5560,1421.3100,26.5897,1.8596,51.7211,1436.8801,1432.2000,1427.5200,1522.8306,353410692.5226
2000-04-25,1453.6500,1461.8300,1461.5800,1472.3539,1475.5021,1453.6500,1443.6010,116.7036,701.7477,1457.3591,90.2135,-0.3262,51.8688,45.3975,42.8999,80.4269,2.9905,1.0299,1.0321,1453.6500,1477.4739,-0.7358,-0.0414,1,26.5420,312.6250,152.2871,-98.7136,-4.9552,0.9462,-4.0090,-27.8578,-4.2959,-23.5619,79.5339,89.9828,89.9828,99.7119,68.1363,100.0000,-27.8578,-1.8852,0.9952,47.8101,5822708242.5148,6339140000.0000,66.6667,50.0000,100.0000,50.0000,55.8642,64.8114,13.3179,62.3766,9.9085,46.4080,1442.4000,37.1999,2.5179,59.4555,1501.2299,1453.6500,1406.0700,1519.1620,775870973.8837
2000-04-26,1469.2150,1461.2700,1466.4733,1464.5913,1463.2398,1469.2150,1445.8206,119.6667,709.3401,1463.9413,57.9351,-41.3526,61.1138,56.4913,31.1300,15.8703,2.1771,1.0218,0.6472,1469.2150,1476.5667,-0.6571,0.0684,0,26.8084,-41.0763,208.1295,-20.9052,-2.9811,0.2009,-2.7802,-32.6388,-11.0267,-21.6122,84.1206,84.3792,84.3792,71.0461,45.3706,20.4844,-32.6388,-2.2085,-0.6337,25.9600,5131922727.7138,5339540000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,70.3588,7.8440,45.0823,4.9542,28.4739,1456.4000,31.5799,2.1615,67.2252,1485.6649,1469.2150,1452.7650,1515.5668,658366518.4690
2000-04-27,1462.9550,1463.7034,1463.6100,1465.6216,1464.7034,1462.9550,1449.4252,122.6529,716.8959,1465.7225,64.0767,-37.4401,43.9430,52.5284,-12.5199,28.1534,-0.8474,0.9915,0.3903,1462.9550,1476.4108,-0.2880,0.4735,0,26.3912,-16.7362,122.1393,16.1115,-1.3386,-0.1337,-1.4723,-34.8204,-17.0620,-17.7583,85.5638,82.3294,82.3294,76.2302,52.0327,35.6138,-34.8204,-2.3579,0.1142,34.3999,5965823229.7559,6450540000.0000,-66.6667,0.0000,50.0000,50.0000,47.5427,26.7722,37.3554,21.5777,24.6470,14.2370,1458.8750,32.9899,2.2520,65.8130,1466.8851,1462.9550,1459.0250,1512.0434,815776990.2246
2000-04-28,1458.6750,1456.1878,1456.5934,1454.3220,1452.7547,1458.6750,1449.8555,125.6609,724.2512,1458.8728,33.2346,-54.5993,23.6381,33.7905,-8.5599,-33.5308,-0.5859,0.9941,-0.0409,1458.6750,1476.1820,0.0549,0.7448,0,25.7881,3.1446,59.6328,36.0794,-1.0348,-0.3924,-1.4272,-36.9795,-22.1231,-14.8563,78.5730,69.0103,69.0103,59.7548,18.6994,0.0000,-36.9795,-2.5073,-0.4904,25.4700,5312131933.0285,5465940000.0000,66.6667,50.0000,0.0000,-50.0000,47.0141,3.3331,21.0803,19.7204,12.3235,11.5285,1454.2150,29.2299,2.0125,57.5246,1471.1650,1458.6750,1446.1851,1508.5906,598017953.3273
2000-05-01,1460.3400,1464.2293,1462.9767,1466.2878,1467.0735,1460.3400,1450.1925,128.6910,731.6912,1463.0317,69.9162,-39.7482,30.7242,27.1811,3.3300,39.8325,0.2273,1.0023,0.1746,1460.3400,1475.5389,0.2514,0.8622,0,25.1420,14.5593,17.4084,34.1992,0.2230,-0.3367,-0.1136,-34.6164,-26.0937,-8.5227,73.5921,69.4366,69.4366,72.3249,33.3305,64.3776,-34.6164,-2.3507,0.5440,29.0800,5397196234.9414,6432240000.0000,66.6667,0.0000,100.0000,100.0000,100.0000,37.8103,10.5673,23.4167,6.1618,13.6543,1464.8300,29.1549,1.9857,60.4031,1476.1600,1460.3400,1444.5201,1505.2067,481635356.7210
2000-05-02,1457.2700,1452.2698,1453.6100,1448.9695,1447.4451,1457.2700,1450.0896,131.7418,738.8372,1454.5520,27.6864,-97.0513,25.4795,28.1019,-6.1400,-44.6273,-0.4227,0.9958,-0.2431,1457.2700,1473.0248,0.4463,0.9484,0,24.3307,26.5057,13.4104,41.0394,-0.3986,-0.4363,-0.8349,-31.0128,-28.8885,-2.1243,63.4747,51.9772,51.9772,23.8521,21.4592,0.0000,-31.0128,-2.1104,-0.9535,23.0300,4479692971.2895,5420740000.0000,-66.6667,100.0000,50.0000,-50.0000,49.0993,20.2349,19.7202,13.0826,10.2910,6.8271,1463.3650,26.0925,1.8041,54.7959,1479.2300,1457.2700,1435.3101,1501.8906,98306405.4272
